"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y2","~","X1",0.0469843010320459,0.0252660608328719,1.85958156844608,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.0999999999998847,-0.0530156989678388,-53.0156989678999,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
"Y2","~","X1",0.0469843010359596,0.0252660492705226,1.85958241959004,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.0999999999998847,-0.0530156989639251,-53.0156989639863,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3A"
"Y2","~","X1",0.0826961519583541,0.0419737050429327,1.97018947633449,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.0999999999998847,-0.0173038480415306,-17.3038480415506,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM","Scenario 3A"
"Y2","~","X1",0.100000003578311,0.0855570911485402,1.16881023227749,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999998847,3.5784268048733e-09,3.57842680487743e-06,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"Y2","~","X1",0.0363435478621339,0.0558951878468674,0.650208886705991,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.0999999999998847,-0.0636564521377508,-63.6564521378242,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"Y2","~","X1",0.070053435029966,0.0554351973455677,1.2636995696664,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999998847,-0.0299465649699187,-29.9465649699532,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"Y3","~","X2",0.0999999999999617,0.0539564121407251,1.85334784194229,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.0999999999999617,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
"Y3","~","X2",0.0784200811318497,0.0319417844453676,2.45509393083463,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999617,-0.021579918868112,-21.5799188681203,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
"Y3","~","X2",0.0990232733444619,0.0453625610424568,2.18292951431428,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.0999999999999617,-0.000976726655499804,-0.976726655500178,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3A"
"Y3","~","X2",0.0868945847785403,0.0449473460175555,1.93325284978119,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999617,-0.0131054152214214,-13.1054152214264,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM","Scenario 3A"
"Y3","~","X2",0.10000000230802,0.0496542367211416,2.01392688542612,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999617,2.30805827228231e-09,2.30805827228319e-06,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"Y3","~","X2",0.0390483415283502,0.0770489778190019,0.50679895611438,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999617,-0.0609516584716115,-60.9516584716349,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"Y3","~","X2",0.0865413047964105,0.0758357741879353,1.14116728843494,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999617,-0.0134586952035512,-13.4586952035564,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"Y4","~","X3",0.0999999999994832,0.0688776226648588,1.45185034167132,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.0999999999994832,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
"Y4","~","X3",0.109488154625244,0.0368357974960513,2.97233023492924,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.0999999999994832,0.00948815462576089,9.48815462580992,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
